import_batch_id,source_row_number,community_source,community_source_id,venue_name,address,city,state,zip_code,country,latitude,longitude,phone,website
michigan_production_v1,1,state_curated_michigan_v1,sports_and_social_detroit_detroit,Sports & Social Detroit,28 Henry Street,Detroit,MI,48201,USA,42.3404953,-83.0542126,+1-313-782-4778,https://sportsandsocialdetroit.com/
michigan_production_v1,2,state_curated_michigan_v1,gameday_detroit_detroit,Gameday Detroit,1436 Brush Street,Detroit,MI,48226,USA,42.3365307,-83.0450172,,
michigan_production_v1,3,state_curated_michigan_v1,scorekeepers_ann_arbor,Scorekeepers,310 Maynard Street,Ann Arbor,MI,48104,USA,42.2789156,-83.7421646,+1-734-995-0100,http://scorekeepersa2.com/
michigan_production_v1,4,state_curated_michigan_v1,buffalo_wild_wings_clinton_township,Buffalo Wild Wings,15745 15 Mile Road,Clinton Township,MI,48035,USA,42.5536676,-82.9635541,+1-586-293-9500,https://www.buffalowildwings.com/locations/us/mi/clinton-township/15745-15-mile-road/sports-bar-395/
michigan_production_v1,5,state_curated_michigan_v1,fallsports_lounge_dearborn,Fallsports Lounge,19335 Carlysle Street,Dearborn,MI,48124,USA,42.2841432,-83.2324367,+1-313-278-0305,https://www.fallssportslounge.com/
michigan_production_v1,6,state_curated_michigan_v1,buffalo_wild_wings_grand_rapids_2,Buffalo Wild Wings,2121 Celebration Drive Northeast,Grand Rapids,MI,49525,USA,43.0003818,-85.5931125,+1 616-364-2999,https://www.buffalowildwings.com/
michigan_production_v1,7,state_curated_michigan_v1,orleans_sports_cafe_mount_clemens,Orleans Sports Cafe,100 Macomb Place,Mount Clemens,MI,48043,USA,42.5994973,-82.8795583,+1-586-465-2201,https://orleanssportscafe.com/home
michigan_production_v1,8,state_curated_michigan_v1,art_and_jakes_sports_bar_and_grill_northville,Art & Jakes Sports Bar And Grill,39715 6 Mile Road,Northville,MI,48168,USA,42.4101856,-83.4351812,+1-248-404-4040,https://artjakes.com/northville/
michigan_production_v1,9,state_curated_michigan_v1,northville_sports_den_northville,Northville Sports Den,133 W Main St,Northville,MI,48167,USA,42.4302371,-83.4841437,+12483475993,https://northvillesportsden.com/
michigan_production_v1,10,state_curated_michigan_v1,library_sports_pub_and_grill_novi,Library Sports Pub & Grill,42705 Grand River Avenue,Novi,MI,48375,USA,42.4779076,-83.4673823,+1 248 349-9110,https://www.librarypub.com/
michigan_production_v1,11,state_curated_michigan_v1,buffalo_wild_wings_sterling_heights,Buffalo Wild Wings,44833 Mound Road,Sterling Heights,MI,48314,USA,42.6232626,-83.0571100,+1-586-997-2999,https://www.buffalowildwings.com/locations/us/mi/sterling-heights/44833-mound-road/sports-bar-1086/
michigan_production_v1,12,state_curated_michigan_v1,locker_room_saloon_utica,Locker Room Saloon,7790 Auburn Road,Utica,MI,48317,USA,42.6258817,-83.0335478,+1-586-731-3362,https://www.thelockerroomsaloon.com/
michigan_production_v1,13,state_curated_michigan_v1,sidelines_sports_tavern_westland,Sidelines Sports Tavern,27554 Warren Road,Westland,MI,48185,USA,42.3408522,-83.3141337,+1-734-427-3980,https://sidelines-sportstavern.com/
michigan_production_v1,14,state_curated_michigan_v1,buffalo_wild_wings_grand_rapids,Buffalo Wild Wings,8 Ionia Avenue Northwest,Grand Rapids,MI,49503,USA,42.9630020,-85.6699614,,https://www.buffalowildwings.com
michigan_production_v1,15,state_curated_michigan_v1,buffalo_wild_wings_canton,Buffalo Wild Wings,41980 Ford Road,Canton,MI,48187,USA,42.3231940,-83.4554352,+1 734 844 9464,
michigan_production_v1,16,state_curated_michigan_v1,eastown_sports_bar_and_grill_grand_rapids,Eastown Sports Bar & Grill,1520 Wealthy Street Southeast,Grand Rapids,MI,49506,USA,42.9554108,-85.6320574,+1-616-356-4949,
michigan_production_v1,17,state_curated_michigan_v1,buffalo_wild_wings_rochester_hills,Buffalo Wild Wings,1234 Walton Boulevard,Rochester Hills,MI,48307,USA,42.6825234,-83.1509452,+1 248-651-3999,
michigan_production_v1,18,state_curated_michigan_v1,buffalo_wild_wings_troy,Buffalo Wild Wings,1873 East Big Beaver Road,Troy,MI,48083,USA,42.5645303,-83.1108093,+1-248-743-1299,
