import_batch_id,source_row_number,community_source,community_source_id,venue_name,address,city,state,zip_code,country,latitude,longitude,phone,website
new_york_production_v1,1,state_curated_new_york_v1,stout_penn_station,Stout NYC Penn Station,215 W 35th St,New York,NY,10001,USA,40.7518997,-73.9905500,212-629-6191,https://www.stoutnyc.com/location/stout-nyc-penn-station/
new_york_production_v1,2,state_curated_new_york_v1,stout_bryant_park,Stout NYC Bryant Park,109 W 39th St,New York,NY,10018,USA,40.7530644,-73.9856384,212-840-0414,https://www.stoutnyc.com/location/stout-nyc-bryant-park/
new_york_production_v1,3,state_curated_new_york_v1,stout_fidi,Stout NYC Financial District,90 John St,New York,NY,10038,USA,40.7081440,-74.0065213,212-240-9122,https://www.stoutnyc.com/location/stout-nyc-financial-district/
new_york_production_v1,4,state_curated_new_york_v1,stout_grand_central,Stout NYC Grand Central,60 E 41st St,New York,NY,10017,USA,40.7517897,-73.9790875,212-922-9009,https://www.stoutnyc.com/location/stout-nyc-grand-central/
new_york_production_v1,5,state_curated_new_york_v1,smithfield_hall,Smithfield Hall NYC,138 W 25th St,New York,NY,10001,USA,40.7446091,-73.9930222,212-929-9677,https://smithfieldnyc.com/
new_york_production_v1,6,state_curated_new_york_v1,jack_demseys,Jack Demsey's,36 W 33rd St,New York,NY,10001,USA,40.7481717,-73.9861633,212-629-9899,https://www.jackdemseys.com/
new_york_production_v1,7,state_curated_new_york_v1,bravest_bar,The Bravest Bar and Eatery,700 2nd Ave,New York,NY,10016,USA,40.7471874,-73.9740361,(212) 683-3766,http://thebravestnyc.com/
new_york_production_v1,8,state_curated_new_york_v1,mustang_harrys,Mustang Harry's,352 7th Ave,New York,NY,10001,USA,40.7479690,-73.9929110,(212) 268-8930,https://mustangharrys.com/
new_york_production_v1,9,state_curated_new_york_v1,feile_nyc,Feile,131 W 33rd St,New York,NY,10001,USA,40.7495668,-73.9891284,(212) 695-1122,https://www.feilenyc.com/
new_york_production_v1,10,state_curated_new_york_v1,slatterys_midtown,Slattery's Midtown Pub,8 E 36th St,New York,NY,10016,USA,40.7494136,-73.9830423,(212) 683-6444,https://slatterysmidtownpub.com/
new_york_production_v1,11,state_curated_new_york_v1,the_canuck,The Canuck,202 9th Ave,New York,NY,10011,USA,40.7459246,-74.0016522,(212) 695-3278,https://www.thecanucknyc.com/
new_york_production_v1,12,state_curated_new_york_v1,football_factory_legends,Football Factory at Legends,6 W 33rd St,New York,NY,10001,USA,40.7477981,-73.9852695,(212) 967-7792,https://www.legends33.com/football-factory
