import_batch_id,source_row_number,community_source,community_source_id,venue_name,address,city,state,zip_code,country,latitude,longitude,phone,website
oklahoma_production_v1,1,state_curated_oklahoma_v1,dust_bowl_lanes_and_lounge_oklahoma_city,Dust Bowl Lanes and Lounge,421 Northwest 10th Street,Oklahoma City,OK,73103,USA,35.4785662,-97.5197981,,https://dustbowllounge.com/locations/oklahoma-city/
oklahoma_production_v1,2,state_curated_oklahoma_v1,mushwings_oklahoma_city,Mushwings,1407 Northeast 10th Street,Oklahoma City,OK,,USA,35.4784821,-97.4873917,+1 405-768-3470,https://mushwingsokc.wixsite.com/mushwings
oklahoma_production_v1,3,state_curated_oklahoma_v1,amf_sheridan_lanes_tulsa,AMF Sheridan Lanes,3121 South Sheridan Road East,Tulsa,OK,74145,USA,36.1181938,-95.9035437,,https://www.amf.com/location/amf-sheridan-lanes-ok
oklahoma_production_v1,4,state_curated_oklahoma_v1,angie_s_fish_wings_tulsa,Angie's Fish & Wings,3616 East 11th Street South,Tulsa,OK,74112,USA,36.1475660,-95.9363601,+1 918 619 9719,https://e11thst.angiesfishandwings.com/
oklahoma_production_v1,5,state_curated_oklahoma_v1,arena_pub_grill_tulsa,Arena Pub & Grill,201 South Denver Avenue West,Tulsa,OK,,USA,36.1527342,-95.9947371,+1 918 879 1990,https://arenapubandgrill.com/
oklahoma_production_v1,6,state_curated_oklahoma_v1,buffalo_wild_wings_tulsa,Buffalo Wild Wings,6222 East 41st Street,Tulsa,OK,74135,USA,36.1034934,-95.9071175,+1 918-398-7111,https://www.buffalowildwings.com/locations/us/ok/tulsa/6222-east-41st-street/sports-bar-1093/
oklahoma_production_v1,7,state_curated_oklahoma_v1,golftec_tulsa,GolfTec,6010 South Memorial Drive East,Tulsa,OK,74145,USA,36.0767221,-95.8875158,,https://www.golftec.com/golf-lessons/tulsa
oklahoma_production_v1,8,state_curated_oklahoma_v1,wingstop_tulsa,Wingstop,1921 South Yale Avenue East,Tulsa,OK,74112,USA,36.1356268,-95.9218401,+1 918-743-9464,https://www.wingstop.com/location/wingstop-448-tulsa-ok-74112/menu
oklahoma_production_v1,9,state_curated_oklahoma_v1,buffalo_wild_wings_del_city,Buffalo Wild Wings,5500 Tinker Diagonal,Del City,OK,73115,USA,35.4450675,-97.4250552,,
oklahoma_production_v1,10,state_curated_oklahoma_v1,tez_wingz_midwest_city,TEZ WINGZ,3801 North Oak Grove Drive,Midwest City,OK,73110,USA,35.4790175,-97.4041698,,
oklahoma_production_v1,11,state_curated_oklahoma_v1,47_degrees_lounge_grill_oklahoma_city,47 Degrees Lounge & Grill,4700 West Reno Avenue,Oklahoma City,OK,73127,USA,35.4636879,-97.6044543,,https://www.facebook.com/47LoungeOkc
oklahoma_production_v1,12,state_curated_oklahoma_v1,bar_arbolada_oklahoma_city,Bar Arbolada,637 West Main Street,Oklahoma City,OK,,USA,35.4680021,-97.5240774,+1 405-601-8659,https://www.facebook.com/bararbolada/
oklahoma_production_v1,13,state_curated_oklahoma_v1,buffalo_wild_wings_oklahoma_city,Buffalo Wild Wings,6910 Southwest 3rd Street,Oklahoma City,OK,73128,USA,35.4617670,-97.6347097,,
oklahoma_production_v1,14,state_curated_oklahoma_v1,cousins_bar_grill_oklahoma_city,Cousins Bar & Grill,6509 North May Avenue,Oklahoma City,OK,,USA,35.5378910,-97.5660809,+1 405 840 5053,https://cousinsbarandgrillokc.com
oklahoma_production_v1,15,state_curated_oklahoma_v1,dave_buster_s_oklahoma_city,Dave & Buster's,5501 North May Avenue,Oklahoma City,OK,,USA,35.5257649,-97.5673407,,
oklahoma_production_v1,16,state_curated_oklahoma_v1,hooters_oklahoma_city,Hooters,3025 Northwest Expressway,Oklahoma City,OK,,USA,35.5280230,-97.5688358,,
